Date,Time,RSSI(dB),RxBt(V),Fuel(%),Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),VFAS(V),Curr(A),A2(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-05-06,12:37:32.710,60,4.9,627,0.00,0.00,0.00,0.00,30005,3.50,14.00,28.4,10.3,-87,-245,76,-85,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:32.810,60,4.9,629,0.00,0.00,0.00,0.00,30005,3.50,14.00,28.4,10.3,-84,-222,136,99,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:32.910,60,4.9,630,0.00,0.00,0.00,0.00,10005,3.50,14.00,27.5,10.3,-103,-185,193,64,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:33.010,65,4.9,630,0.00,0.00,0.00,0.00,20005,3.50,14.00,27.5,10.3,-75,-149,84,7,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:33.110,65,4.9,631,0.00,0.00,0.00,0.00,20005,3.50,14.00,29.0,10.3,-30,-106,-25,99,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:33.210,65,4.9,631,0.00,0.00,0.00,0.00,30005,3.50,14.00,29.0,10.3,-21,8,-200,357,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:33.310,65,4.9,632,0.00,0.00,0.00,0.00,10005,3.50,14.00,27.3,10.3,-61,-12,10,340,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:33.410,69,4.9,632,0.00,0.00,0.00,0.00,10005,3.52,14.10,20.9,10.3,-56,-30,95,311,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:33.510,69,4.9,633,0.00,0.00,0.00,0.00,20005,3.52,14.10,20.9,10.3,-58,-26,93,217,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:33.610,69,4.9,635,0.00,0.00,0.00,0.00,20005,3.52,14.10,21.8,10.3,-93,-98,-28,-96,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:33.710,69,4.9,635,0.00,0.00,0.00,0.00,30005,3.52,14.10,21.8,10.3,-112,-81,-252,-163,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:33.810,69,4.9,635,0.00,0.00,0.00,0.00,30005,3.52,14.10,23.5,10.3,-95,-41,-273,70,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:33.910,70,4.9,636,0.00,0.00,0.00,0.00,10005,3.52,14.10,18.5,10.3,29,1,159,603,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:34.010,70,4.9,636,0.00,0.00,0.00,0.00,20005,3.52,14.10,18.5,10.3,77,-92,456,666,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:34.110,70,4.9,636,0.00,0.00,0.00,0.00,20005,3.55,14.20,21.8,10.3,29,-152,526,330,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:34.210,70,4.9,636,0.00,0.00,0.00,0.00,30005,3.55,14.20,21.8,10.3,-3,-80,543,-113,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:34.310,61,4.9,641,0.00,0.00,0.00,0.00,30005,3.55,14.20,39.2,10.3,0,-43,245,-265,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:34.410,61,4.9,641,0.00,0.00,0.00,0.00,10005,3.52,14.10,50.1,10.3,-10,-44,-285,-444,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:34.510,61,4.9,643,0.00,0.00,0.00,0.00,10005,3.52,14.10,50.1,10.3,-43,-70,-414,-543,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:34.610,61,4.9,643,0.00,0.00,0.00,0.00,20005,3.52,14.10,32.7,10.3,-220,-232,-174,-717,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:34.710,61,4.9,643,0.00,0.00,0.00,0.00,30005,3.52,14.10,32.7,10.3,-300,-357,194,-770,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:34.810,68,4.9,644,0.00,0.00,0.00,0.00,30005,3.52,14.10,18.7,10.3,-341,-441,420,-769,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:34.910,68,4.9,644,0.00,0.00,0.00,0.00,10005,3.52,14.10,18.7,10.3,-307,-482,546,-658,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:35.010,68,4.9,647,0.00,0.00,0.00,0.00,10005,3.52,14.10,28.8,10.3,-286,-524,590,-598,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:35.110,68,4.9,647,0.00,0.00,0.00,0.00,20005,3.52,14.10,46.1,10.3,-209,-604,634,-149,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:35.210,68,4.9,649,0.00,0.00,0.00,0.00,20005,3.52,14.10,46.1,10.3,-89,-450,638,268,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:35.310,68,4.9,653,0.00,0.00,0.00,0.00,30005,3.50,14.00,59.0,10.3,-10,-64,298,522,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:35.410,68,4.9,653,0.00,0.00,0.00,0.00,10005,3.50,14.00,59.0,10.3,-9,9,-38,421,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:35.510,68,4.9,654,0.00,0.00,0.00,0.00,10005,3.50,14.00,59.6,10.3,-12,98,-146,319,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:35.610,74,4.9,654,0.00,0.00,0.00,0.00,20005,3.47,13.90,59.6,10.3,-30,29,4,175,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:35.710,74,4.9,655,0.00,0.00,0.00,0.00,30005,3.47,13.90,37.0,10.3,-70,-23,5,-330,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:35.810,74,4.9,656,0.00,0.00,0.00,0.00,30005,3.47,13.90,24.1,10.3,-129,-98,35,-494,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:35.910,74,4.9,656,0.00,0.00,0.00,0.00,10005,3.47,13.90,24.1,10.3,-177,-269,471,-323,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:36.010,74,4.9,658,0.00,0.00,0.00,0.00,10005,3.47,13.90,21.4,10.3,-90,-131,569,61,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:36.110,72,4.9,658,0.00,0.00,0.00,0.00,20005,3.47,13.90,35.0,10.3,-53,3,607,394,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:36.210,72,4.9,660,0.00,0.00,0.00,0.00,30005,3.47,13.90,35.0,10.3,-32,32,611,261,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:36.310,72,4.9,663,0.00,0.00,0.00,0.00,30005,3.47,13.90,51.0,10.3,-13,96,611,18,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:36.410,72,4.9,663,0.00,0.00,0.00,0.00,10005,3.47,13.90,51.0,10.3,-12,16,611,-358,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:36.510,81,4.9,666,0.00,0.00,0.00,0.00,10005,3.47,13.90,58.9,10.3,-9,-4,590,-495,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:36.610,81,4.9,666,0.00,0.00,0.00,0.00,20005,3.45,13.80,58.5,10.3,113,-87,275,-644,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:36.710,81,4.9,668,0.00,0.00,0.00,0.00,30005,3.45,13.80,58.5,10.3,-10,-181,-373,-762,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:36.810,81,4.9,669,0.00,0.00,0.00,0.00,30005,3.45,13.80,47.7,10.3,-12,-266,-282,-783,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:36.910,81,4.9,669,0.00,0.00,0.00,0.00,10005,3.45,13.80,47.7,10.3,-53,-342,-38,-747,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:37.010,66,4.9,670,0.00,0.00,0.00,0.00,10005,3.45,13.80,25.4,10.3,-52,-380,114,-626,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:37.110,66,4.9,670,0.00,0.00,0.00,0.00,20005,3.45,13.80,20.3,10.3,-106,-499,309,-341,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:37.210,66,4.9,671,0.00,0.00,0.00,0.00,20005,3.45,13.80,20.3,10.3,-13,-567,329,-15,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:37.310,66,4.9,673,0.00,0.00,0.00,0.00,30005,3.47,13.90,30.5,10.3,-10,-485,266,6,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:37.410,67,4.9,673,0.00,0.00,0.00,0.00,30005,3.47,13.90,30.5,10.3,7,-334,181,7,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:37.510,67,4.9,675,0.00,0.00,0.00,0.00,10005,3.47,13.90,36.8,10.3,4,-330,306,42,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:37.610,67,4.9,675,0.00,0.00,0.00,0.00,20005,3.47,13.90,36.8,10.3,6,-254,307,175,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:37.710,67,4.9,677,0.00,0.00,0.00,0.00,20005,3.47,13.90,38.0,10.3,-9,-169,354,7,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:37.810,67,4.9,679,0.00,0.00,0.00,0.00,30005,3.47,13.90,40.6,10.3,7,-6,159,7,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:37.910,67,4.9,679,0.00,0.00,0.00,0.00,10005,3.47,13.90,40.6,10.3,-12,12,438,9,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:38.010,67,4.9,680,0.00,0.00,0.00,0.00,10005,3.47,13.90,39.4,10.3,-10,-86,479,268,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:38.110,67,4.9,680,0.00,0.00,0.00,0.00,20005,3.47,13.90,42.1,10.3,-9,-217,492,91,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:38.210,67,4.9,683,0.00,0.00,0.00,0.00,20005,3.47,13.90,42.1,10.3,48,1,245,528,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:38.310,61,4.9,685,0.00,0.00,0.00,0.00,30005,3.45,13.80,46.9,10.3,105,6,93,574,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:38.410,61,4.9,685,0.00,0.00,0.00,0.00,10005,3.45,13.80,46.9,10.3,-73,8,-309,-400,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:38.510,61,4.9,685,0.00,0.00,0.00,0.00,10005,3.45,13.80,38.0,10.3,-161,-27,-333,-665,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:38.610,61,4.9,686,0.00,0.00,0.00,0.00,20005,3.47,13.90,22.1,10.3,-157,8,-334,-654,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:38.710,65,4.9,686,0.00,0.00,0.00,0.00,20005,3.47,13.90,22.1,10.3,-158,6,-103,-671,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:38.810,65,4.9,687,0.00,0.00,0.00,0.00,30005,3.47,13.90,12.2,10.3,-204,-49,242,-651,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:38.910,65,4.9,687,0.00,0.00,0.00,0.00,10005,3.50,13.90,12.2,10.3,-266,-166,228,-369,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:39.010,65,4.9,688,0.00,0.00,0.00,0.00,10005,3.50,14.00,18.2,10.3,-366,-323,230,-581,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:39.110,65,4.9,688,0.00,0.00,0.00,0.00,20005,3.50,14.00,30.2,10.3,-323,-462,296,-449,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:39.210,71,4.9,690,0.00,0.00,0.00,0.00,30005,3.50,14.00,30.2,10.3,-323,-556,400,-262,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:39.310,71,4.9,692,0.00,0.00,0.00,0.00,30005,3.50,14.00,37.2,10.3,-192,-206,219,-467,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:39.410,71,4.9,692,0.00,0.00,0.00,0.00,10005,3.50,14.00,37.2,10.3,-133,-46,85,-396,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:39.510,71,4.9,694,0.00,0.00,0.00,0.00,10005,3.50,14.00,41.8,10.3,-112,-21,87,-248,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:39.610,76,4.9,694,0.00,0.00,0.00,0.00,20005,3.50,14.00,41.8,10.3,-113,-106,349,-166,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:39.710,76,4.9,695,0.00,0.00,0.00,0.00,30005,3.50,14.00,35.8,10.3,-38,-183,379,9,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:39.810,76,4.9,697,0.00,0.00,0.00,0.00,30005,3.50,14.00,36.9,10.3,-32,-191,398,397,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:39.910,76,4.9,697,0.00,0.00,0.00,0.00,10005,3.47,14.00,36.9,10.3,-29,-118,398,223,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:40.010,76,4.9,699,0.00,0.00,0.00,0.00,10005,3.47,13.90,42.0,10.3,-27,-63,381,-12,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:40.110,77,4.9,701,0.00,0.00,0.00,0.00,20005,3.47,13.90,44.8,10.3,-23,-43,378,-65,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:40.210,77,4.9,701,0.00,0.00,0.00,0.00,30005,3.47,13.90,44.8,10.3,-16,-9,187,-139,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:40.310,77,4.9,703,0.00,0.00,0.00,0.00,30005,3.47,13.90,43.0,10.3,-12,9,70,-113,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:40.410,77,4.9,703,0.00,0.00,0.00,0.00,10005,3.47,13.90,43.0,10.3,-13,9,19,0,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:40.510,78,4.9,704,0.00,0.00,0.00,0.00,10005,3.47,13.90,34.2,10.3,-32,-37,62,6,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:40.610,78,4.9,704,0.00,0.00,0.00,0.00,20005,3.47,13.90,25.2,10.3,-32,-1,-106,7,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:40.710,78,4.9,705,0.00,0.00,0.00,0.00,20005,3.47,13.90,25.2,10.3,-33,0,-219,-52,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:40.810,78,4.9,705,0.00,0.00,0.00,0.00,30005,3.47,13.90,18.4,10.3,-16,-58,-219,0,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:40.910,75,4.9,705,0.00,0.00,0.00,0.00,30005,3.47,13.90,18.4,10.3,-40,-81,59,210,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:41.010,75,4.9,706,0.00,0.00,0.00,0.00,10005,3.47,13.90,13.1,10.3,-80,-120,170,67,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:41.110,75,4.9,706,0.00,0.00,0.00,0.00,20005,3.50,14.00,13.1,10.3,-55,-121,151,10,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:41.210,75,4.9,708,0.00,0.00,0.00,0.00,20005,3.50,14.00,19.0,10.2,-40,-70,93,165,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:41.310,75,4.9,709,0.00,0.00,0.00,0.00,30005,3.50,14.00,24.6,10.2,-35,4,96,232,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:41.410,67,4.9,709,0.00,0.00,0.00,0.00,10005,3.50,14.00,24.6,10.2,-217,-33,539,-206,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:41.510,67,4.9,710,0.00,0.00,0.00,0.00,10005,3.50,14.00,26.7,10.2,-198,-95,588,-410,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:41.610,67,4.9,710,0.00,0.00,0.00,0.00,20005,3.50,14.00,26.7,10.2,-192,-95,590,-435,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:41.710,67,4.9,714,0.00,0.00,0.00,0.00,20005,3.50,14.00,41.5,10.2,-204,-114,543,-514,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:41.810,69,4.9,714,0.00,0.00,0.00,0.00,30005,3.50,14.00,41.5,10.2,-221,-154,442,-585,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:41.910,69,4.9,716,0.00,0.00,0.00,0.00,10005,3.50,14.00,52.9,10.2,-223,-175,441,-602,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:42.010,69,4.9,718,0.00,0.00,0.00,0.00,10005,3.50,14.00,53.5,10.2,-201,-197,314,-584,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:42.110,69,4.9,718,0.00,0.00,0.00,0.00,20005,3.47,14.00,53.5,10.2,-195,-234,200,-564,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:42.210,62,4.9,720,0.00,0.00,0.00,0.00,20005,3.47,13.90,49.4,10.2,-180,-235,183,-478,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:42.310,62,4.9,720,0.00,0.00,0.00,0.00,30005,3.47,13.80,41.6,10.2,-183,-231,329,-186,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:42.410,62,4.9,722,0.00,0.00,0.00,0.00,10005,3.47,13.80,41.6,10.2,-129,-234,384,177,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:42.510,62,4.9,724,0.00,0.00,0.00,0.00,10005,3.45,13.80,39.7,10.2,-129,-232,379,369,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:42.610,62,4.9,724,0.00,0.00,0.00,0.00,20005,3.45,13.80,39.7,10.2,-130,-228,378,250,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:42.710,66,4.9,726,0.00,0.00,0.00,0.00,20005,3.45,13.80,43.6,10.2,-130,-134,183,7,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:42.810,66,4.9,728,0.00,0.00,0.00,0.00,30005,3.45,13.80,44.6,10.2,-95,-94,69,-15,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:42.910,66,4.9,728,0.00,0.00,0.00,0.00,10005,3.45,13.80,44.6,10.2,-75,-57,72,7,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:43.010,66,4.9,729,0.00,0.00,0.00,0.00,10005,3.45,13.80,36.3,10.2,-20,-35,-93,-276,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:43.110,67,4.9,729,0.00,0.00,0.00,0.00,20005,3.45,13.80,36.3,10.2,-41,-120,-303,-494,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:43.210,67,4.9,729,0.00,0.00,0.00,0.00,20005,3.45,13.80,27.4,10.2,-103,-256,-93,-582,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:43.310,67,4.9,730,0.00,0.00,0.00,0.00,30005,3.45,13.80,16.6,10.2,-163,-331,104,-578,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:43.410,67,4.9,730,0.00,0.00,0.00,0.00,10005,3.45,13.80,16.6,10.2,-147,-370,339,-470,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:43.510,67,4.9,732,0.00,0.00,0.00,0.00,10005,3.45,13.80,20.5,10.2,-127,-377,448,-329,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:43.610,60,4.9,732,0.00,0.00,0.00,0.00,20005,3.47,13.90,20.5,10.2,-63,-337,501,-99,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:43.710,60,4.9,734,0.00,0.00,0.00,0.00,20005,3.47,13.90,34.8,10.2,-24,-276,556,6,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:43.810,60,4.9,734,0.00,0.00,0.00,0.00,30005,3.45,13.80,34.8,10.3,35,-101,484,258,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:43.910,60,4.9,737,0.00,0.00,0.00,0.00,10005,3.45,13.80,49.5,10.3,348,11,-136,790,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:44.010,66,4.9,739,0.00,0.00,0.00,0.00,10005,3.45,13.80,56.8,10.3,367,-90,-330,829,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:44.110,66,4.9,739,0.00,0.00,0.00,0.00,20005,3.45,13.80,56.8,10.3,387,-174,-331,806,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:44.210,66,4.9,739,0.00,0.00,0.00,0.00,20005,3.45,13.80,36.5,10.3,424,-232,-80,799,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:44.310,66,4.9,740,0.00,0.00,0.00,0.00,30005,3.45,13.80,19.0,10.3,278,-316,257,693,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:37:44.410,66,4.9,740,0.00,0.00,0.00,0.00,30005,3.45,13.80,19.0,10.3,190,-382,369,534,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
