Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-09-22,14:18:30.410,11.90,20005,48,4.9,4.16,-10,248,5,473,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:30.570,11.90,20005,48,4.9,4.16,-98,11,494,339,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:30.720,11.90,20005,48,4.9,4.16,-58,9,531,6,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:30.870,11.90,10005,48,4.9,4.16,-13,11,418,-247,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:31.030,11.80,30005,48,4.9,4.16,-69,-114,153,-912,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:31.180,11.80,30005,48,4.9,4.16,-104,32,367,6,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:31.340,11.80,20005,47,4.9,4.16,-110,11,398,259,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:31.490,11.80,20005,47,4.9,4.16,102,-66,325,839,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:31.650,11.80,20005,44,4.9,4.16,12,-192,445,585,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:31.800,11.70,20005,44,4.9,4.16,54,-252,453,559,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:31.950,11.70,30005,44,4.9,4.16,102,-231,454,612,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:32.100,11.60,20005,53,4.9,4.16,156,-229,453,628,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:32.260,11.60,30005,53,4.9,4.16,148,-123,230,560,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:32.410,11.60,20005,53,4.9,4.16,111,11,2,620,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:32.570,11.60,30005,56,4.9,3.83,153,12,98,542,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:32.720,11.60,30005,56,4.9,3.83,89,-225,-144,334,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:32.880,11.40,10005,56,4.9,3.80,30,-365,-268,149,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:33.030,11.40,20005,55,4.9,3.80,72,-365,92,191,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:33.180,11.40,20005,55,4.9,3.80,6,-319,328,65,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:33.340,11.40,20005,55,4.9,3.80,7,-340,497,102,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:33.490,11.30,20005,52,4.9,3.80,48,-66,498,-124,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:33.650,11.30,20005,52,4.9,3.80,-80,-246,-388,-968,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:33.800,11.30,10005,52,4.9,3.80,-146,-266,-385,-891,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:33.960,11.30,20005,54,4.9,3.80,-170,-359,-522,-767,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:34.110,11.20,30005,54,4.9,3.80,-149,-396,-522,-522,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:34.260,11.20,20005,54,4.9,3.80,-81,-539,-39,-275,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:34.420,11.20,20005,51,4.9,3.80,-12,-576,231,7,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:34.570,11.20,10005,51,4.9,3.80,-12,-323,228,415,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:34.730,11.20,10005,46,4.9,3.80,-9,-86,-34,542,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:34.880,11.20,30005,46,4.9,3.80,-46,4,170,-10,-940,204,138,0,0,-172,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:35.030,11.20,10005,46,4.9,3.80,-112,75,-101,-360,-940,204,138,0,0,-170,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:35.190,11.20,30005,45,4.9,3.80,-331,16,-215,-578,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:35.340,11.20,20005,45,4.9,3.80,-560,9,103,-661,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:35.490,11.20,10005,45,4.9,3.80,85,8,-246,-223,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:35.650,11.20,30005,52,4.9,3.80,367,-20,-147,895,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:35.810,11.20,20005,52,4.9,3.80,316,-103,85,765,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:35.960,11.20,10005,52,4.9,3.80,294,-333,231,472,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:36.110,11.20,10005,53,4.9,3.80,237,-268,409,640,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:36.270,11.20,30005,53,4.9,3.80,230,-308,460,519,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:36.420,11.20,10005,53,4.9,3.80,207,-257,480,582,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:36.580,11.20,20005,56,4.9,3.80,162,-186,483,544,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:36.730,11.20,20005,56,4.9,3.80,3,-98,107,881,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:36.880,11.20,30005,56,4.9,3.80,-83,-242,-339,822,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:37.040,11.20,10005,54,4.9,3.80,-6,-390,133,651,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:37.190,11.20,10005,54,4.9,3.80,-6,-414,172,609,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:37.340,11.20,10005,54,4.9,3.80,-4,-434,43,534,-939,204,138,0,0,-170,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:37.500,11.20,30005,48,4.9,3.80,-6,-394,29,536,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:37.650,11.20,10005,48,4.9,3.80,-6,-245,265,246,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:37.810,11.10,10005,47,4.9,3.80,-4,56,118,7,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:37.960,11.10,10005,47,4.9,3.80,-26,369,-247,-265,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:38.120,11.10,10005,47,4.9,3.80,-235,80,404,-773,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:38.270,11.10,30005,46,4.9,3.80,-130,14,468,-74,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:38.420,11.10,30005,46,4.9,3.80,10,-106,279,698,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:38.580,11.10,20005,46,4.9,3.80,-7,-74,321,70,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:38.730,11.10,10005,44,4.9,3.80,65,-7,213,-146,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:38.880,11.10,30005,44,4.9,3.80,1,35,28,-677,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:39.040,11.10,10005,44,4.9,3.80,-4,24,299,-677,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:39.190,11.10,10005,44,4.9,3.80,-4,14,423,18,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:39.350,11.10,10005,44,4.9,3.80,171,-178,-573,851,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:39.500,11.10,10005,44,4.9,3.80,243,-343,78,846,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:39.650,11.00,20005,44,4.9,3.80,226,-404,261,735,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:39.760,11.00,10005,44,4.9,3.80,207,-225,189,751,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:39.930,11.00,10005,44,4.9,3.80,199,-26,32,629,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:40.100,11.00,10005,55,4.9,3.80,168,-404,-576,672,-939,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:40.260,11.00,20005,55,4.9,3.80,24,-686,129,412,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:40.430,11.00,20005,55,4.9,3.80,46,-439,151,12,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:40.600,11.00,20005,56,4.9,3.80,113,-112,-111,38,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:40.760,11.00,20005,56,4.9,3.80,385,9,-12,510,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:40.930,11.00,10005,56,4.9,3.80,322,9,157,608,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:41.090,11.00,10005,56,4.9,3.80,297,8,254,551,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:41.250,11.00,30005,56,4.9,3.80,278,-141,272,392,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:41.400,11.00,20005,47,4.9,3.80,297,-124,152,528,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:41.550,11.00,30005,47,4.9,3.80,198,-24,-223,492,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:41.710,11.00,20005,47,4.9,3.80,182,-43,-246,317,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:41.860,11.00,10005,47,4.9,3.80,185,-37,-211,302,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:42.020,11.00,30005,47,4.9,3.80,207,-30,-9,379,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:42.170,11.00,20005,47,4.9,3.80,207,-86,-366,534,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:42.330,11.00,10005,43,4.9,3.80,268,-279,-393,755,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:42.480,11.00,10005,43,4.9,3.80,305,-394,65,767,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:42.630,11.00,30005,43,4.9,3.80,309,-417,185,800,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:42.790,11.00,10005,54,4.9,3.80,314,-413,226,802,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
